ID миссии,Температура,Время (с),Высота (м),Скорость (км/ч),Уровень заряда (мАч),Уровень сигнала (дБ),Широта,Долгота
1022,-0.3729809434529159,40,150.90090090090092,37.93793793793794,997.8649047172646,75.36685397718377,55.764327363854804,37.66754100763432
1022,3.811946854957476,50,151.35135135135135,38.01801801801802,975.9402657252126,62.44721687982999,55.787160328779976,37.69306586104428
1022,-0.4791464551647131,60,151.8018018018018,38.0980980980981,996.3957322758235,67.05845641009097,55.783294800896755,37.64770530925984
1022,17.04216413588952,70,152.25225225225225,38.17817817817818,907.7891793205524,70.20595924849515,55.793598494153414,37.63318833400883
1022,18.69224183375487,80,152.7027027027027,38.25825825825826,898.5387908312257,73.9557743696802,55.75278409970356,37.65052158505917
1022,-3.9584111552817376,90,153.15315315315314,38.33833833833834,1010.7920557764087,70.90919735043725,55.77557404404325,37.67716969722237
1023,32.86013561022962,0,153.6036036036036,38.41841841841842,835.6993219488519,78.71218226900227,55.77767636203232,37.64234063696427
1023,19.964258234854938,10,154.05405405405406,38.4984984984985,899.1787088257253,62.46500261439015,55.76130644909992,37.65213895627662
1023,34.39039427302354,20,154.5045045045045,38.57857857857858,826.0480286348823,75.22094824776643,55.77830344531678,37.691407846698915
1023,-14.285790516529186,30,154.95495495495496,38.65865865865866,1068.428952582646,61.441347897511186,55.79493075994376,37.62478801166805
1023,31.832021964138377,40,155.40540540540542,38.73873873873874,836.8398901793081,60.774954191333734,55.75337484288782,37.655486134160995
1023,14.798015937028275,50,155.85585585585585,38.81881881881882,921.0099203148586,78.79177106710164,55.75414541570502,37.65546605965577
1023,26.18554567719127,60,156.3063063063063,38.8988988988989,863.0722716140436,60.78009757558602,55.78114579396607,37.67800783316474
1023,31.92035002963032,70,156.75675675675677,38.97897897897898,833.3982498518484,73.02868152067947,55.7795306853516,37.6917707804157
1023,17.623787536192822,80,157.2072072072072,39.05905905905906,903.8810623190359,75.6455396954681,55.79231816712636,37.64944618917155
1023,2.429835674117946,90,157.65765765765767,39.13913913913914,978.8508216294102,65.91322483866588,55.7829724364286,37.635467047317555
1024,28.06570748300608,0,158.10810810810813,39.21921921921922,859.6714625849696,66.85687714654924,55.76873921210714,37.6237975876811
1024,29.303413007348027,10,158.55855855855856,39.2992992992993,852.4829349632598,70.55490855256889,55.78824712950883,37.697569455723546
1024,16.507211309110033,20,159.009009009009,39.37937937937938,915.4639434544498,65.66549321485383,55.756639436017764,37.612881193943736
1024,-7.603573306279344,30,159.45945945945948,39.45945945945946,1035.0178665313967,64.87590425849301,55.775977456577635,37.67451191132089
1024,16.437603999988568,40,159.9099099099099,39.53953953953954,913.8119800000571,70.02897076613873,55.77330365790498,37.61024381811118
1024,11.586368422155882,50,160.36036036036035,39.61961961961962,937.0681578892206,69.18392961840397,55.78049788924424,37.687774196284984
1024,25.173061032098573,60,160.8108108108108,39.6996996996997,868.1346948395071,72.98784160951769,55.766166292502966,37.68661789656882
1024,-0.889361835643939,70,161.26126126126127,39.77977977977978,997.4468091782197,74.66296363828128,55.75207060670016,37.692806031504105
1024,9.601971633048336,80,161.7117117117117,39.85985985985986,943.9901418347583,68.3656017087451,55.78382235963137,37.62797830700274
1024,-13.599713252350847,90,162.16216216216216,39.93993993993994,1058.9985662617541,65.61616839507862,55.7503155627707,37.69827032391307
1025,-15.421748953546732,0,162.61261261261262,40.02002002002002,1077.1087447677337,60.845700664869796,55.75954020911251,37.61434983615901
1025,5.24961204221151,10,163.06306306306305,40.1001001001001,972.7519397889424,75.0215301870363,55.76182863433013,37.619632581636026
1025,-2.113440025515022,20,163.51351351351352,40.18018018018018,1008.5672001275751,74.54997342550543,55.75039661644245,37.63475646448071
1025,34.86784496077322,30,163.96396396396398,40.26026026026026,822.660775196134,60.66420228035904,55.75567827748216,37.611133873861164
1025,-2.936297355780365,40,164.4144144144144,40.34034034034034,1010.6814867789018,62.66651801279315,55.767170111540075,37.677240631450815
1025,19.57262698985285,50,164.86486486486487,40.42042042042042,897.1368650507358,72.34751548179503,55.754501580372,37.634419260801835
1025,35.45824286535099,60,165.31531531531533,40.5005005005005,816.7087856732451,64.83645351484766,55.786015394713615,37.67214067157636
1025,32.521542036746446,70,165.76576576576576,40.58058058058058,830.3922898162677,68.52175172308596,55.7648609934988,37.647707008401774
1025,33.80458481773463,80,166.21621621621622,40.66066066066066,822.9770759113269,66.43686508248462,55.766251423739966,37.684834329807686
1025,-0.9980414005718004,90,166.66666666666669,40.74074074074074,995.990207002859,76.96904829710903,55.76184977499729,37.633209778696894
1026,-5.453147642579479,0,167.11711711711712,40.82082082082082,1027.2657382128973,66.75049537489912,55.763167728990254,37.62047910906309
1026,29.118305140316906,10,167.56756756756755,40.9009009009009,853.4084742984155,72.44546436460122,55.798244002960914,37.63031267064013
1026,4.039657402970246,20,168.01801801801804,40.98098098098098,977.8017129851488,76.47841047479125,55.76544430677222,37.63278045456113
1026,33.64288601674926,30,168.46846846846847,41.06106106106106,828.7855699162537,66.62993075847348,55.75843582627866,37.69378363035502
1026,26.11522980584077,40,168.9189189189189,41.14114114114114,865.4238509707961,67.54948824582304,55.756925974998744,37.68778697132263
1026,-5.060213240797246,50,169.36936936936937,41.22122122122122,1020.3010662039862,69.96501935072118,55.76528703096276,37.62758697252883
1026,-12.722754019883046,60,169.81981981981983,41.3013013013013,1057.6137700994152,75.82388673553754,55.78391474207501,37.625852278005006
1026,-9.111271250389596,70,170.27027027027026,41.38138138138138,1038.556356251948,71.06769627560277,55.785776231385135,37.616209678293096
1026,22.348358442938263,80,170.72072072072072,41.46146146146146,880.2582077853087,79.45974625387309,55.79722799821781,37.634362189715965
1026,-1.88589430712004,90,171.17117117117118,41.54154154154154,1000.4294715356002,74.73970419326938,55.7731271291737,37.687883419212554
1027,31.031589652961763,0,171.6216216216216,41.62162162162162,844.8420517351911,72.63865236502983,55.76871806849967,37.69803336673919
1027,-11.177451818837095,10,172.07207207207207,41.7017017017017,1054.8872590941855,67.06039200209636,55.7960799610461,37.671304359945324
1027,-2.1933131074257552,20,172.52252252252254,41.78178178178178,1008.9665655371288,78.97057711088559,55.77839338057864,37.69467138795274
1027,-11.69660845278613,30,172.97297297297297,41.86186186186186,1055.4830422639307,77.56864937456773,55.77390736698493,37.69442520547202
1027,28.173554440525017,40,173.42342342342343,41.94194194194194,855.132227797375,63.83327828882509,55.77615400479976,37.64015080560038
1027,18.060993638032954,50,173.8738738738739,42.02202202202202,904.6950318098352,76.22925950812741,55.79039250409046,37.64869948779995
1027,-12.212656693723059,60,174.32432432432432,42.1021021021021,1055.0632834686153,79.67349057041025,55.75136764626542,37.6431287662059
1027,30.50574493241791,70,174.77477477477476,42.18218218218218,840.4712753379105,65.33814525136476,55.76349484516824,37.660801690701646
1027,39.719684745198784,80,175.22522522522524,42.26226226226226,793.4015762740061,70.31028541132012,55.79970454359943,37.63715872987947
1027,4.763511648548008,90,175.67567567567568,42.34234234234234,967.18244175726,77.0568666507379,55.79987862059898,37.65390731117447
1028,1.6198400932147976,0,176.1261261261261,42.42242242242242,991.900799533926,60.75051683278678,55.7675663623724,37.63484424376914
1028,37.190306972441654,10,176.5765765765766,42.5025025025025,813.0484651377917,61.57443106198903,55.785643033462634,37.64207078783587
1028,32.34953980370483,20,177.02702702702703,42.58258258258258,836.2523009814759,64.73743130780704,55.788392021181906,37.69477741790936
1028,17.60869741129187,30,177.47747747747746,42.66266266266266,908.9565129435407,65.50248876634303,55.78371990759756,37.67301537030989
1028,-18.378333056221482,40,177.92792792792793,42.74274274274274,1087.8916652811074,66.76179870295317,55.77892880645417,37.69772320306176
1028,12.105844230731691,50,178.3783783783784,42.82282282282282,934.4707788463415,64.70422665208889,55.79424612802562,37.654365287915255
1028,-2.7262177992903,60,178.82882882882882,42.9029029029029,1007.6310889964515,69.45891632782778,55.78008320957864,37.69643122069192
1028,15.611280672039086,70,179.27927927927928,42.98298298298298,914.9435966398046,63.14233171287863,55.79623028786328,37.66520901144302
1028,36.338884134921074,80,179.72972972972974,43.06306306306306,810.3055793253947,74.89301114415468,55.79092363406804,37.64790166584849
1028,16.053553332237932,90,180.18018018018017,43.14314314314314,910.7322333388104,61.68968736350196,55.78311777239388,37.69990551968916
1029,0.016448305527674734,0,180.63063063063063,43.22322322322322,999.9177584723616,61.519055098686565,55.79477308941838,37.63107407933712
1029,-11.681229557127203,10,181.0810810810811,43.3033033033033,1057.406147785636,71.4280175122977,55.750699284725926,37.65070993093401
1029,39.72793456159641,20,181.53153153153153,43.38338338338338,799.360327192018,77.11758471553352,55.771802081566,37.6636808759467
1029,3.177715358946525,30,181.981981981982,43.46346346346346,981.1114232052673,78.66458071473252,55.78690721238018,37.62660970347565
1029,23.726541998684446,40,182.43243243243242,43.54354354354354,877.3672900065778,62.35841257015239,55.765740263130034,37.68082873892398
1029,33.55009072476578,50,182.88288288288288,43.62362362362362,827.2495463761711,67.31599529268753,55.76510601101357,37.62839818433708
1029,23.753087983602278,60,183.33333333333334,43.7037037037037,875.2345600819885,66.88528983911813,55.77163562537398,37.66321016939748
1029,-2.199461441248726,70,183.78378378378378,43.78378378378378,1003.9973072062436,62.94635955566771,55.772008647583284,37.65501398383063
1029,-9.316982708691025,80,184.23423423423424,43.86386386386386,1038.584913543455,74.55111275844034,55.7636479844586,37.67169991925307
1029,13.599822768007797,90,184.6846846846847,43.94394394394394,923.000886159961,70.35215992588519,55.766683900187004,37.61303760237367
1030,-14.733422711808224,0,185.13513513513513,44.02402402402402,1073.6671135590411,64.43048922564194,55.754730373274114,37.667019146441966
1030,-4.1918593358697045,10,185.5855855855856,44.1041041041041,1019.9592966793485,64.0612117535817,55.75327970538691,37.682297990909255
1030,-1.6669424117200364,20,186.03603603603605,44.18418418418418,1006.3347120586002,78.64639843870802,55.75715210452474,37.64455833179739
1030,0.2647847302592403,30,186.48648648648648,44.26426426426426,995.6760763487038,75.42958142978556,55.78411965514346,37.61853300162975
1030,27.323471836517555,40,186.93693693693695,44.34434434434434,859.3826408174123,62.50567688160995,55.75693576243368,37.63788345418922
1030,36.776415460214416,50,187.38738738738738,44.42442442442442,811.1179226989279,61.42756782523696,55.790532314598025,37.63301754906922
1030,-19.351019966877463,60,187.83783783783784,44.5045045045045,1090.7550998343872,73.06130958757485,55.759419641052276,37.6255073355007
1030,22.29712916281681,70,188.2882882882883,44.58458458458458,881.514354185916,76.84403964149848,55.777554616848356,37.62122826954095
1030,-11.689148842613157,80,188.73873873873873,44.66466466466466,1050.4457442130658,66.8070714238364,55.772793443123724,37.691372190253574
1030,2.4022259769792065,90,189.1891891891892,44.74474474474474,978.988870115104,63.59651858512358,55.76490698775576,37.67703469444782
1031,-11.195729615294745,0,189.63963963963965,44.82482482482482,1055.9786480764737,72.17186722923462,55.7745920970443,37.6668436753475
1031,30.446765261680596,10,190.0900900900901,44.9049049049049,846.766173691597,77.21344113099828,55.78471934743477,37.69146311970718
1031,-9.051208353730722,20,190.54054054054055,44.98498498498498,1043.2560417686536,60.84168552379531,55.76458835378707,37.622134034305134
1031,27.757036569089223,30,190.99099099099098,45.06506506506506,858.2148171545539,62.177854467448235,55.77004217774657,37.68355303912001
1031,9.064425619194864,40,191.44144144144144,45.14514514514514,950.6778719040257,77.60711656372882,55.78365771148787,37.65050360973329
1031,-16.71915553753301,50,191.8918918918919,45.22522522522522,1078.595777687665,69.04950638759034,55.771189862877875,37.62544628121841
1031,33.09558322062868,60,192.34234234234233,45.3053053053053,828.5220838968567,74.4766174730659,55.77409614422499,37.68599310712034
1031,19.739068669970692,70,192.7927927927928,45.38538538538538,894.3046566501465,68.47130258465843,55.79784180059074,37.629728838056266
1031,11.723201563221277,80,193.24324324324326,45.46546546546546,933.3839921838936,63.36865008185591,55.79874882865321,37.67255099619186
1031,-16.372774954439034,90,193.6936936936937,45.545545545545544,1072.8638747721952,63.53791466373705,55.7913752913537,37.670668716049065
1032,35.370196026652394,0,194.14414414414415,45.625625625625624,823.1490198667381,70.79462475878813,55.77899029562641,37.63559990483937
1032,-9.05370325538839,10,194.5945945945946,45.70570570570571,1044.268516276942,62.702231647558015,55.758388500913746,37.693534948349956
1032,-19.015892065886646,20,195.04504504504504,45.78578578578579,1093.0794603294332,71.24521651770624,55.78269048156514,37.64198257527999
1032,-3.900639710308205,30,195.4954954954955,45.86586586586587,1016.503198551541,71.8889890322711,55.791279149230206,37.688905610767954
1032,-10.369920121359094,40,195.94594594594594,45.94594594594595,1047.8496006067955,70.34069460075078,55.77048991734521,37.66695252092938
1032,6.272842099808429,50,196.3963963963964,46.02602602602603,963.6357895009578,68.2391656650516,55.76608247324298,37.67395133031403
1032,13.777478687740597,60,196.84684684684686,46.10610610610611,925.1126065612971,67.83824760656097,55.787347415564696,37.672393867319315
1032,15.471939483763805,70,197.2972972972973,46.18618618618619,915.640302581181,73.17931228417572,55.79644261591048,37.642838685954665
1032,-15.650967753463764,80,197.74774774774775,46.26626626626627,1070.254838767319,67.73883259720547,55.77930970463499,37.64011484957466
1032,-11.574374282630318,90,198.1981981981982,46.34634634634635,1048.8718714131517,70.37220683929881,55.79660018522964,37.61172249850432
1033,-11.03116453277951,0,198.64864864864865,46.42642642642643,1055.1558226638977,67.76949047898789,55.76507236936287,37.68457006390473
1033,11.75781753296653,10,199.0990990990991,46.50650650650651,940.2109123351673,76.73989349875762,55.78794537441834,37.62012490541043
1033,31.61245914570479,20,199.54954954954954,46.58658658658659,839.937704271476,63.662274708468026,55.79094260892162,37.664598740903536
1033,32.48497700492977,30,200.0,46.66666666666667,834.5751149753512,76.46384637354267,55.755707841009205,37.67187543877592
1033,-0.7180716210263078,40,200.45045045045046,46.74674674674675,999.5903581051315,74.42941416867751,55.7647918502137,37.62717345105212
1033,2.479033761433392,50,200.9009009009009,46.82682682682683,982.604831192833,60.23892370928718,55.795830824518156,37.64459278485666
1033,-19.452732293851938,60,201.35135135135135,46.90690690690691,1091.2636614692597,74.04299951319771,55.79744582663914,37.67549931137237
1033,-18.814000087475325,70,201.80180180180182,46.98698698698699,1087.0700004373766,79.00637567669693,55.758837469397875,37.648566517283975
1033,31.441544293656072,80,202.25225225225225,47.06706706706707,834.7922785317196,63.94658702974803,55.799699121877325,37.673101573049344
1033,-8.734040246875768,90,202.7027027027027,47.14714714714715,1034.6702012343787,70.97240411674646,55.763005651736755,37.611510029457165
1034,26.9250529802057,0,203.15315315315314,47.22722722722723,865.3747350989715,67.4904204418824,55.758626417116645,37.685163330749525
1034,-7.529855588252554,10,203.6036036036036,47.30730730730731,1036.6492779412629,66.10139111608804,55.75583146889646,37.695109638772756
1034,1.755556497997361,20,204.05405405405406,47.38738738738739,989.2222175100133,77.303123563925,55.77440401932152,37.658545742592395
1034,-16.35734423947667,30,204.5045045045045,47.46746746746747,1078.7867211973833,76.43650370756505,55.769060838593944,37.62719574963637
1034,-9.474602735953194,40,204.95495495495496,47.54754754754755,1043.373013679766,79.12786463868665,55.758225801878766,37.674787905104246
1034,2.633521532474326,50,205.40540540540542,47.62762762762763,981.8323923376283,67.30015460871692,55.753099000926355,37.63060434929572
1034,18.14477974752019,60,205.85585585585585,47.70770770770771,903.276101262399,78.41886372463317,55.757533860392975,37.67887569448038
1034,27.814452188680846,70,206.3063063063063,47.78778778778779,853.9277390565958,74.71399432633845,55.78509347417022,37.63161236316017
1034,-9.530102793808606,80,206.75675675675677,47.86786786786787,1039.650513969043,72.84646088812669,55.775943664054715,37.635058011359135
1034,18.91990778303107,90,207.2072072072072,47.94794794794795,896.4004610848447,63.553443514674115,55.75275267486913,37.65190914287699
1035,-5.865335300024263,0,207.65765765765767,48.02802802802803,1029.3266765001213,70.69276746129938,55.769674432330774,37.684601844346155
1035,38.603086781627084,10,208.1081081081081,48.10810810810811,805.9845660918645,67.19100171648894,55.763285831036605,37.686811204984025
1035,6.8832868845340265,20,208.55855855855856,48.18818818818819,963.5835655773299,67.6223210709433,55.79266272840494,37.614602259956094
1035,-15.2573674443123,30,209.00900900900902,48.26826826826827,1073.2868372215614,62.09464261276809,55.78666994845805,37.61977993388419
1035,18.99208100456145,40,209.45945945945945,48.34834834834835,901.0395949771928,63.10305398070587,55.78177728105027,37.643636147289975
1035,-9.728295335923276,50,209.9099099099099,48.42842842842843,1043.6414766796163,69.61019228622332,55.788048178373614,37.69425116426387
1035,5.744121365980675,60,210.36036036036037,48.50850850850851,965.2793931700967,60.449285013863566,55.79237691101532,37.65400931330223
1035,38.776089685361576,70,210.8108108108108,48.58858858858859,799.1195515731921,62.403638265418635,55.79635369052723,37.670831547625795
1035,4.762803277430063,80,211.26126126126127,48.66866866866867,968.1859836128497,79.47944778217249,55.75955185644876,37.678239439795334
1035,7.491196894464661,90,211.7117117117117,48.74874874874875,953.5440155276767,66.31597900674329,55.76016957975559,37.66624143185934
1036,14.861188163746014,0,212.16216216216216,48.82882882882883,925.69405918127,67.02184805202218,55.77879696794943,37.69318020962337
1036,27.34049172015188,10,212.61261261261262,48.90890890890891,862.2975413992406,72.33872569174703,55.783147028118535,37.627216509002515
1036,16.014298036279897,20,213.06306306306305,48.98898898898899,917.9285098186006,65.3102418874418,55.75189398204361,37.677950978858355
1036,-11.288963327242882,30,213.51351351351352,49.06906906906907,1053.4448166362145,64.90837995490271,55.77799425167697,37.642951415746715
1036,33.83981262216092,40,213.96396396396398,49.14914914914915,826.8009368891953,60.54729667611532,55.78796285586138,37.6524695027463
1036,-4.529967264105277,50,214.4144144144144,49.22922922922923,1017.6498363205263,64.4942710064645,55.76195838805215,37.62408758247561
1036,-14.65888612927382,60,214.86486486486487,49.30930930930931,1067.2944306463692,72.97013976245977,55.76475103910748,37.69890973753641
1036,-15.913633076606574,70,215.31531531531533,49.38938938938939,1072.568165383033,60.95167572087726,55.79180371831417,37.69862118808284
1036,-6.616539304915674,80,215.76576576576576,49.46946946946947,1025.0826965245783,74.00127223745564,55.76367647553539,37.6483114276657
1036,-9.62677914369272,90,216.21621621621622,49.54954954954955,1039.1338957184637,71.65456790115675,55.78992299471229,37.63247166500361
1037,10.933650765326664,0,216.66666666666666,49.62962962962963,945.3317461733667,62.60408140654037,55.76901296899461,37.66757243681461
1037,-10.79332915804289,10,217.11711711711712,49.70970970970971,1052.9666457902144,76.39742471968137,55.76586197001649,37.65981833833808
1037,-9.270226932294484,20,217.56756756756758,49.78978978978979,1044.3511346614723,79.7290146686592,55.79344818485941,37.61829545275773
1037,32.91910712900674,30,218.018018018018,49.86986986986987,832.4044643549663,61.75914476461003,55.7885533460103,37.634921569149775
1037,-19.397858791749766,40,218.46846846846847,49.94994994994995,1092.989293958749,79.36400443732583,55.775811666313814,37.692822934778036
1037,7.53773364028817,50,218.91891891891893,50.030030030030034,957.3113317985592,65.40336294879185,55.7973527182269,37.61175949219433
1037,3.980650801606881,60,219.36936936936937,50.110110110110114,974.0967459919656,69.53199931935231,55.7731355987917,37.613383078520755
1037,38.34415604309391,70,219.81981981981983,50.190190190190194,801.2792197845305,62.44718767313227,55.78813745252898,37.68717552860573
1037,4.301808196602458,80,220.27027027027026,50.270270270270274,970.4909590169877,66.46297810961448,55.79271924571187,37.68588580138107
1037,0.144409935170561,90,220.72072072072072,50.350350350350354,990.2779503241472,74.07538903674703,55.75063000994999,37.68343620165054
1038,10.55404523470698,0,221.17117117117118,50.430430430430434,947.2297738264651,64.93213012817705,55.78490028951106,37.68628386341409
1038,-4.217516201591531,10,221.6216216216216,50.510510510510514,1020.0875810079576,63.14920108654264,55.78060557040149,37.631268991461205
1038,-8.23565869657221,20,222.07207207207207,50.590590590590594,1039.1782934828611,78.81184065219853,55.76184947456699,37.64796291705668
1038,24.453697801370446,30,222.52252252252254,50.670670670670674,874.7315109931478,70.13731889726019,55.773199083142444,37.68040306828409
1038,8.957215125439017,40,222.97297297297297,50.750750750750754,951.213924372805,71.20851658708969,55.786127686916636,37.62087107115452
1038,-1.3691156821828585,50,223.42342342342343,50.830830830830834,1001.8455784109143,64.04626517117468,55.75330799333837,37.68309640366797
1038,32.909837812224474,60,223.8738738738739,50.910910910910914,829.4508109388776,68.22193980394655,55.76620818312918,37.65456805166203
1038,33.662080907187224,70,224.32432432432432,50.990990990990994,824.6895954640638,75.10093172017216,55.75141975112851,37.63351941433979
1038,-4.122446583116798,80,224.77477477477478,51.071071071071074,1012.612232915584,77.87659991886292,55.77953263402315,37.68329330588623
1038,-19.729017502577864,90,225.22522522522522,51.151151151151154,1089.6450875128894,67.18443006036827,55.796261128203355,37.64584192858704
1039,17.28887019262598,0,225.67567567567568,51.231231231231234,913.5556490368701,76.90454991069333,55.78499541168818,37.68378527924832
1039,7.2240017825190534,10,226.12612612612614,51.311311311311314,962.8799910874047,68.28830304892367,55.7702182293337,37.680559054415035
1039,31.424650130580076,20,226.57657657657657,51.391391391391394,840.8767493470996,65.18992718186324,55.79584164025363,37.68281292828871
1039,7.337128601671445,30,227.02702702702703,51.471471471471475,960.3143569916427,74.54453092402076,55.75376932855319,37.6500150535712
1039,31.52823077375858,40,227.4774774774775,51.551551551551555,838.3588461312071,61.67924546134731,55.78633216554245,37.62482728468011
1039,3.7800466092011895,50,227.92792792792793,51.631631631631635,976.099766953994,67.80618364312768,55.75180595569622,37.63612037185278
1039,10.737487616661607,60,228.3783783783784,51.711711711711715,940.312561916692,72.4072312001357,55.791866965019345,37.65607178581336
1039,13.159881893422067,70,228.82882882882882,51.791791791791795,927.2005905328897,68.05961021689902,55.7950268007881,37.68619069204924
1039,-3.485794360671168,80,229.27927927927928,51.871871871871875,1009.4289718033558,77.8640101031068,55.76259161780364,37.68988859501857
1039,-11.464768833986948,90,229.72972972972974,51.951951951951955,1048.3238441699348,79.65165627498735,55.789908382631666,37.69183102361525
1040,-9.667973420110803,0,230.18018018018017,52.032032032032035,1048.339867100554,79.72050243678939,55.78795969581371,37.66610374072591
1040,14.928576249564287,10,230.63063063063063,52.112112112112115,924.3571187521786,77.08310944623602,55.79850607946594,37.65066354395719
1040,9.97431241147542,20,231.0810810810811,52.192192192192195,948.1284379426229,72.2171621293863,55.78160993301317,37.646141716923
1040,39.91295064635312,30,231.53153153153153,52.272272272272275,797.4352467682344,71.19966205259753,55.772025043149014,37.61083507992045
1040,26.4376925119358,40,231.981981981982,52.352352352352355,863.811537440321,64.23233290671332,55.757823685381595,37.6963039878749
1040,10.219638115830051,50,232.43243243243242,52.432432432432435,943.9018094208498,66.12943460887125,55.75226088850689,37.665959508363045
1040,31.107408963278793,60,232.88288288288288,52.512512512512515,838.462955183606,73.55236702769591,55.757037628404674,37.62820090385914
1040,4.1218610223037615,70,233.33333333333334,52.592592592592595,972.3906948884812,73.92151924868338,55.77264630074102,37.677629028375925
1040,16.702137521210233,80,233.78378378378378,52.672672672672675,908.4893123939488,71.25513256073398,55.78449312468419,37.627828121249145
1040,10.84926437695303,90,234.23423423423424,52.752752752752755,936.7536781152348,61.42890542307249,55.77966357435472,37.66707145351293
1041,-10.742656666452095,0,234.6846846846847,52.832832832832835,1053.7132833322605,66.6740562132441,55.753348261565776,37.66973660092976
1041,-17.62640636138235,10,235.13513513513513,52.912912912912915,1087.1320318069118,60.45044643146037,55.79754900255816,37.61085743471904
1041,16.75941285575442,20,235.5855855855856,52.992992992992995,914.202935721228,75.96414742389707,55.75525000115103,37.686918454236455
1041,-7.5558833787217505,30,236.03603603603605,53.073073073073076,1034.7794168936089,71.24466135000861,55.79455762613986,37.65347312947995
1041,4.951940909711283,40,236.48648648648648,53.153153153153156,971.2402954514436,64.2901483479314,55.7701686453382,37.62674275747368
1041,15.597795305236609,50,236.93693693693695,53.233233233233236,917.011023473817,66.25388310432177,55.769904702479735,37.61513282541678
1041,29.238289284965525,60,237.38738738738738,53.313313313313316,847.8085535751724,61.80985045552331,55.795781798987036,37.69190918082549
1041,-0.9397862500991749,70,237.83783783783784,53.393393393393396,997.6989312504959,64.26456410813962,55.76310369758389,37.6125716533147
1041,17.264678024689466,80,238.2882882882883,53.473473473473476,905.6766098765527,61.425934419692965,55.761043170039926,37.64451531076631
1041,-9.672156074583448,90,238.73873873873873,53.553553553553556,1039.3607803729171,75.83540213184969,55.77931623352049,37.654220197643745
1042,6.83885158326294,0,239.1891891891892,53.633633633633636,965.8057420836853,65.74207735836688,55.775389258199844,37.66022486853501
1042,-8.542877518362836,10,239.63963963963965,53.713713713713716,1041.714387591814,76.55198559262368,55.75661325894837,37.615768477501355
1042,4.040304476045087,20,240.0900900900901,53.793793793793796,977.7984776197745,61.05877524648326,55.79231310706434,37.68523646194072
1042,33.97973348852564,30,240.54054054054055,53.873873873873876,827.1013325573717,67.46047709340034,55.76091153499056,37.62241593254931
1042,5.826361136950112,40,240.99099099099098,53.953953953953956,966.8681943152494,61.34881623307124,55.79316259609428,37.68877679028219
1042,36.17287365390028,50,241.44144144144144,54.034034034034036,814.1356317304985,75.26880265011744,55.78060866089888,37.64027542539864
1042,-8.119249152685079,60,241.8918918918919,54.114114114114116,1034.5962457634255,69.92684634287468,55.76940174582764,37.62911650785317
1042,-10.947424756817956,70,242.34234234234233,54.194194194194196,1047.7371237840898,68.49428144559909,55.7567873730476,37.697768196893726
1042,33.65533231004722,80,242.7927927927928,54.274274274274276,823.7233384497639,77.04945354853152,55.777891272776095,37.65351516687787
1042,0.11170525376273233,90,243.24324324324326,54.354354354354356,990.4414737311863,70.48430670980301,55.78486546609602,37.651367058218156
1043,12.412767101066564,0,243.6936936936937,54.434434434434436,937.9361644946672,69.52534684287805,55.759755328401134,37.61735892785029
1043,27.318893078152676,10,244.14414414414415,54.51451451451452,862.4055346092366,60.04170085370005,55.77882344699964,37.633752775858646
1043,-19.4873212606076,20,244.5945945945946,54.5945945945946,1095.436606303038,60.80310867071665,55.77040101809603,37.63978766254513
1043,-0.1307963671523602,30,245.04504504504504,54.67467467467468,997.6539818357618,71.63469769835106,55.792054965433515,37.6481921734734
1043,36.76506265999639,40,245.4954954954955,54.75475475475476,812.1746867000181,60.526869577030254,55.77352709162091,37.66152912757943
1043,-10.733219649742342,50,245.94594594594594,54.83483483483484,1048.6660982487117,66.30480193389567,55.78601751437013,37.643412501607
1043,-3.7024032353577354,60,246.3963963963964,54.91491491491492,1012.5120161767886,69.43873801927973,55.780813810658536,37.69419772836583
1043,29.61236027805274,70,246.84684684684686,54.994994994995,844.9381986097363,65.92971553317868,55.76703837161068,37.67327105269917
1043,22.352092494751226,80,247.2972972972973,55.07507507507508,880.2395375262439,75.14474086102192,55.76872856834896,37.667111434762326
1043,24.41607323632305,90,247.74774774774775,55.15515515515516,868.9196338183847,78.6537271548022,55.79543565891851,37.69086382909589
1044,2.2260209167304055,0,248.1981981981982,55.23523523523524,988.869895416348,60.599962480323114,55.771177183413364,37.62026114569162
1044,-5.079539090361456,10,248.64864864864865,55.31531531531532,1024.3976954518073,69.49604561237808,55.781982050521265,37.68278612083997
1044,-6.3598444362121125,20,249.0990990990991,55.3953953953954,1029.7992221810605,67.77262459591559,55.76430969184091,37.62256464755525
1044,29.179371893949146,30,249.54954954954954,55.47547547547548,851.1031405302542,68.36083214715312,55.75692563528519,37.68683817164245
1044,33.03009440658886,40,250.0,55.55555555555556,830.8495279670557,62.43124816726414,55.77503968069594,37.657707692946836
1044,-0.44080059895292223,50,250.45045045045046,55.63563563563564,997.2040029947647,78.98100643158418,55.7934506705008,37.63985206531264
1044,33.11724795067018,60,250.9009009009009,55.71571571571572,828.4137602466491,71.48646978478556,55.78312127851469,37.689169135824045
1044,-12.598422686829014,70,251.35135135135135,55.7957957957958,1055.992113434145,73.54929650782523,55.7751099544417,37.631225930224346
1044,27.921082224198692,80,251.80180180180182,55.87587587587588,852.3945888790065,76.36723386249263,55.79176278682754,37.69766187876273
1044,22.22452868008206,90,252.25225225225225,55.95595595595596,879.8773565995897,64.46804703370385,55.787007643320294,37.66782016074839
